timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773291076.3649945,0.0,83.88,10,0,0
1773291076.4654613,69.0,83.88,10,1048,1162
1773291076.5665324,0.0,83.88,10,1257,1566
1773291076.6676497,19.8,83.88,10,2362,4319
1773291076.7687669,9.9,83.88,11,3785,5852
1773291076.8698847,0.0,83.88,11,4376,12962
1773291076.970339,9.9,83.88,12,4831,16209
1773291077.0713205,0.0,83.88,12,6551,20735
1773291077.172461,9.9,83.88,13,8068,22221
1773291077.27294,9.9,83.88,13,8673,26099
1773291077.374027,9.9,83.88,14,9475,33046
1773291077.4751465,19.8,83.88,15,11077,40232
1773291077.5763333,9.9,83.88,15,12418,41940
1773291077.6774638,0.0,83.88,15,13009,46733
1773291077.7785892,19.8,83.88,16,13749,50248
1773291077.883215,9.9,83.88,16,15284,55648
1773291077.9843729,9.6,83.88,16,16709,56958
1773291078.0849001,9.9,83.88,16,17369,61978
1773291078.1860018,9.9,83.88,17,19275,63677
1773291078.2865257,9.9,83.88,18,20569,77387
1773291078.3876328,0.0,83.88,18,20960,77957
1773291078.4887516,0.0,83.88,18,20960,77957
1773291078.5898583,19.8,83.88,19,21034,77957
1773291078.6903255,0.0,83.88,18,22449,85639
1773291078.7906473,29.9,83.88,19,24847,191111
1773291078.8917336,10.0,83.88,19,26088,198361
1773291078.9928637,9.9,83.88,20,27210,202903
1773291079.093988,0.0,83.88,20,27210,202903
1773291079.1951098,0.0,83.88,21,27284,202903
1773291079.2955515,9.9,83.88,20,29077,210243
1773291079.3966622,10.0,83.88,21,29781,214921
1773291079.4978018,9.9,83.88,21,31139,219318
1773291079.5989318,9.9,83.88,22,31882,232320
1773291079.700069,9.9,83.88,22,33051,235090
1773291079.8025537,19.8,83.88,22,33843,295738
1773291079.9036722,9.8,83.88,23,36038,309975
1773291080.0048044,9.9,83.88,24,36570,311339
1773291080.1059413,0.0,83.88,24,36817,311625
1773291080.207062,0.0,83.88,24,36817,311625
1773291080.3081863,9.9,83.88,24,37540,311699
1773291080.409337,0.0,83.88,24,38188,316027
1773291080.515472,9.9,83.88,24,38584,324972
1773291080.6166282,37.7,83.88,24,41488,427029
1773291080.7177927,19.8,83.88,25,42933,468890
1773291080.81893,0.0,83.88,25,44454,469579
1773291080.9200623,19.8,83.88,25,44927,474945
1773291081.0212023,0.0,83.88,26,45733,476144
1773291081.1223755,9.9,83.88,26,45733,476144
1773291081.2235522,0.0,83.88,27,45807,476144
1773291081.324026,9.9,83.88,26,47053,481042
1773291081.4244456,0.0,83.88,27,48569,548125
1773291081.5255616,0.0,83.88,27,48884,548401
1773291081.6266947,9.9,83.88,27,48884,548491
1773291081.7271597,9.9,83.88,27,50116,552712
1773291081.8282385,10.0,83.88,26,51949,555315
1773291081.9294217,9.9,83.88,26,52552,559597
1773291082.0305603,9.9,83.88,26,53210,571773
1773291082.131708,9.9,83.88,26,54125,572199
1773291082.232855,0.0,83.88,26,54281,574086
1773291082.3339803,0.0,83.88,26,54281,574086
1773291082.4351087,0.0,83.88,26,54281,574206
1773291082.5362155,9.9,83.88,24,55405,577077
1773291082.6373968,0.0,83.88,24,55917,577709
1773291082.738537,0.0,83.88,24,55917,577709
