timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773290916.7093806,0.0,78.47,10,0,0
1773290916.8453205,103.6,78.47,9,0,0
1773290916.946831,84.1,78.48,34,7161,4201
1773290917.0478866,49.1,78.48,73,56481,98578
1773290917.156221,98.1,78.48,67,89102,270657
1773290917.257636,83.3,78.48,69,117636,331196
1773290917.387603,86.3,78.48,54,159556,538615
1773290917.4879265,87.2,78.48,40,184875,721917
1773290917.5884304,29.9,78.48,43,199233,755801
1773290917.6888719,29.8,78.48,41,204730,771811
1773290917.8039002,52.3,78.48,45,215128,797828
1773290917.9084117,29.6,78.48,51,223808,808067
1773290918.0095272,38.4,78.48,49,230629,815173
1773290918.1106899,39.5,78.48,52,237266,829107
1773290918.2110367,49.5,78.48,58,254221,867351
1773290918.3115742,49.8,78.48,69,281688,943810
1773290918.412935,49.8,78.48,68,309840,1031449
1773290918.5147226,39.4,78.48,80,348234,1168768
1773290918.6151035,49.1,78.48,84,380070,1357109
1773290918.7156777,39.8,78.48,89,408096,1473944
1773290918.8160324,59.7,78.48,101,453902,1631901
1773290918.9164598,69.7,78.49,81,502946,2040269
1773290919.0168815,69.7,78.49,63,533296,2426853
1773290919.1202135,29.9,78.49,54,551114,2654419
1773290919.2206402,48.4,78.54,46,571967,3079998
1773290919.3214054,39.9,78.54,42,584598,3337523
1773290919.4226878,39.6,78.54,40,591705,3501410
1773290919.5235326,59.3,78.54,33,602100,3640467
1773290919.6242647,49.7,78.54,31,612730,3824689
1773290919.7250946,19.8,78.54,29,616565,3870056
1773290919.8262022,19.8,78.54,30,617685,3879556
1773290919.9269001,0.0,78.54,30,619166,3884580
1773290920.0280097,9.9,78.54,29,620452,3890051
1773290920.1316643,29.7,78.56,29,620922,3997018
1773290920.2320848,38.7,79.99,29,622609,4104076
1773290920.3325684,10.0,79.99,28,623024,4106113
1773290920.4330142,0.0,80.0,28,623262,4106296
1773290920.5334637,0.0,80.0,28,624051,4107015
1773290920.6339464,0.0,80.0,28,624442,4116745
1773290920.734545,0.0,80.0,28,625033,4120253
1773290920.835653,0.0,80.0,28,625536,4120253
1773290920.9367697,0.0,80.0,27,625721,4121293
1773290921.0378833,9.9,80.0,27,625721,4121293
1773290921.1389897,0.0,80.0,27,625721,4121293
1773290921.2401056,9.9,80.0,27,625965,4121451
1773290921.341213,0.0,80.0,27,626746,4121868
1773290921.4423614,0.0,80.0,27,626746,4121868
1773290921.5435624,0.0,80.0,27,626820,4121934
1773290921.644706,9.9,80.0,26,626886,4124527
1773290921.7458317,0.0,80.0,26,626960,4124527
1773290921.8469727,0.0,80.0,26,626960,4124650
1773290921.948066,0.0,80.0,26,626960,4124650
1773290922.0491612,0.0,80.0,26,626960,4124650
1773290922.1502867,0.0,80.0,26,626960,4124770
1773290922.2514162,9.9,80.0,24,627034,4124770
1773290922.3525195,0.0,80.0,24,627173,4124909
1773290922.453624,0.0,80.0,24,627173,4124909
1773290922.5547218,0.0,80.0,24,627424,4124909
1773290922.6558254,0.0,80.0,24,627490,4125186
1773290922.7570233,0.0,80.0,24,627742,4125186
1773290922.8581202,0.0,80.0,24,627742,4125186
1773290922.9591846,0.0,80.0,24,627742,4125186
1773290923.0602832,0.0,80.0,24,627742,4125186
1773290923.1613925,0.0,80.0,24,628245,4125186
1773290923.2624753,9.9,80.0,24,628245,4125186
1773290923.3635755,0.0,80.0,24,628245,4125186
1773290923.464667,0.0,80.0,24,628245,4125186
1773290923.5657647,0.0,80.0,24,628245,4125186
1773290923.666872,0.0,80.0,24,628245,4125186
1773290923.7679632,0.0,80.0,24,628245,4125186
1773290923.8690486,0.0,80.0,24,628245,4125309
1773290923.9701383,9.9,80.0,22,628245,4125309
1773290924.0712197,9.9,80.0,21,628311,4125429
1773290924.172357,0.0,80.0,21,628311,4125429
1773290924.2734807,0.0,80.0,21,628311,4125429
1773290924.3745868,0.0,80.0,21,628377,4125489
1773290924.475684,0.0,80.0,21,628443,4125555
1773290924.576782,0.0,80.0,21,628443,4125555
1773290924.6779344,0.0,80.0,21,628443,4125555
1773290924.7790391,0.0,80.0,21,628443,4125657
1773290924.880144,0.0,80.0,21,628606,4125750
1773290924.981209,0.0,80.0,21,628606,4125882
1773290925.0823262,0.0,80.0,21,628672,4125882
1773290925.183448,0.0,80.0,21,628924,4125882
1773290925.2845514,0.0,80.0,21,628924,4125882
1773290925.3856528,0.0,80.0,21,629084,4126038
1773290925.4867506,0.0,80.0,21,629084,4126038
1773290925.5878458,0.0,80.0,21,629084,4126038
1773290925.6889365,9.9,80.0,21,629084,4126038
1773290925.7894351,0.0,80.0,21,629335,4126038
1773290925.8905275,0.0,80.0,21,629335,4126161
1773290925.991629,0.0,80.0,21,629335,4126281
1773290926.0927234,0.0,80.0,21,629335,4126281
1773290926.1938257,0.0,80.0,21,629696,4126437
1773290926.2949247,0.0,80.0,21,629696,4126437
