timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773187705.9674895,0.0,122.63,8,0,0
1773187706.0679026,39.8,122.63,17,8349,7618
1773187706.1684,49.8,122.63,17,17102,45899
1773187706.2690217,29.8,122.63,25,23758,86792
1773187706.370122,29.8,122.63,25,28606,92724
1773187706.471561,39.6,122.63,25,31112,174225
1773187706.5750947,19.5,122.63,31,36611,185732
1773187706.6768174,58.5,122.63,27,44231,229624
1773187706.777472,39.3,122.63,27,50072,439608
1773187706.8851538,84.2,122.63,26,61005,943381
1773187706.9891586,29.1,122.63,28,69484,1049131
1773187707.089611,68.5,122.63,26,74415,1230106
1773187707.189948,59.7,122.63,29,81571,1390090
1773187707.291638,19.9,122.63,29,86164,1415139
1773187707.3922439,49.2,122.63,28,92557,1523291
1773187707.49338,39.7,122.63,28,98297,1542217
1773187707.5938842,39.6,122.63,28,103627,1555129
1773187707.7170234,65.6,122.63,30,109951,1691759
1773187707.8174431,34.2,122.63,28,117244,1757150
1773187707.917873,39.8,122.63,28,123921,1853274
1773187708.0189557,19.9,122.63,28,128399,1895656
1773187708.119454,59.4,122.63,29,131120,2061389
1773187708.2199495,39.8,122.63,28,139103,2138537
1773187708.3210137,19.9,122.63,28,144052,2147820
1773187708.4221208,59.3,122.63,27,148161,2168479
1773187708.5227492,29.7,122.63,28,153653,2305674
1773187708.623216,39.8,122.63,28,162599,2444404
1773187708.7236214,19.9,122.63,28,169855,2732499
1773187708.8239956,69.7,122.63,28,178455,2889910
1773187708.9251206,49.8,122.63,28,186045,2978209
1773187709.0256712,69.3,122.63,27,194806,3188405
1773187709.1575997,58.8,127.27,26,202181,3541273
1773187709.258005,52.9,127.27,27,209873,3630824
1773187709.3584974,49.8,127.27,28,215314,3715639
1773187709.4601111,19.9,127.27,28,219175,3734861
1773187709.6076515,64.6,127.27,24,227407,4174902
1773187709.7080545,35.5,127.27,29,234285,4245653
1773187709.808346,29.9,127.27,28,240076,4308225
1773187709.9109983,39.0,127.27,28,246247,4381324
1773187710.0200222,28.5,127.27,27,249880,4394497
1773187710.121134,0.0,127.27,28,250954,4395532
1773187710.2222655,29.7,127.27,28,254452,4402957
1773187710.3238468,39.6,127.27,28,259495,4578378
1773187710.574322,78.8,134.56,27,268902,5509125
1773187710.6746824,66.7,134.56,28,277004,5586373
1773187710.775945,9.9,134.56,27,282073,5653046
1773187710.876405,39.5,134.56,27,289701,5778918
1773187710.9774997,10.0,134.56,27,293745,5784729
1773187711.0885396,54.9,134.56,27,298461,5791433
1773187711.1896558,19.4,134.56,27,303449,5797977
1773187711.2933483,19.7,134.56,27,307480,5803872
1773187711.3944685,38.8,134.56,27,311845,5809963
1773187711.495529,9.9,134.56,27,316277,5818559
1773187711.596643,49.5,134.56,27,321635,5825869
1773187711.6977491,29.7,134.56,27,325149,5830781
1773187711.7988865,19.8,134.56,27,329093,5835760
1773187711.8993871,0.0,134.56,27,334095,5845478
1773187712.013143,29.7,134.56,27,338443,5851581
1773187712.1142282,8.8,134.56,27,343347,5858183
1773187712.2157857,39.5,134.56,27,347528,5864145
1773187712.3190699,29.0,134.56,27,351465,5869477
1773187712.4201746,29.7,134.56,27,355428,5874352
1773187712.5213263,39.6,134.56,27,358571,5884099
1773187712.6226,9.9,134.56,27,360866,5889116
1773187712.7237399,9.9,134.56,27,362255,5890545
1773187712.8252409,0.0,134.56,27,364515,5891942
1773187712.9257755,59.1,134.56,28,367663,5901999
1773187713.0268464,19.9,134.56,28,368576,5905250
1773187713.1279404,0.0,134.56,27,370091,5906378
1773187713.2290368,19.8,134.56,28,371070,5910835
1773187713.3303416,19.8,134.56,26,373256,5915978
1773187713.4311912,9.9,134.56,27,373911,5917230
1773187713.53233,19.8,134.56,28,374580,5923672
1773187713.6353748,9.9,134.56,28,376568,5927296
1773187713.7364995,29.1,134.56,28,378828,5934392
1773187713.8376348,9.9,134.56,28,380199,5944613
1773187713.9381328,0.0,134.56,28,380682,5956640
1773187714.0529418,37.2,134.56,28,381928,5967643
1773187714.1540234,9.3,134.56,28,383455,5968675
1773187714.2551055,9.9,134.56,28,384993,5969753
1773187714.3568647,29.6,134.56,28,386822,5985729
1773187714.4580681,19.7,134.56,27,388976,6001321
1773187714.5591388,0.0,134.56,27,389630,6002158
1773187714.6602323,39.6,134.56,27,390659,6005498
1773187714.7613425,9.9,134.56,27,392229,6005835
