timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773187924.2843108,0.0,309.3,8,0,0
1773187924.4304862,104.3,194.34,7,480,672
1773187924.5309243,85.0,194.34,31,4500,3443
1773187924.6321537,19.8,194.34,53,31471,38617
1773187924.7326238,79.5,194.34,69,62109,178020
1773187924.837974,76.1,194.34,72,86790,559950
1773187924.9383705,89.4,194.34,67,107462,806640
1773187925.054793,97.4,194.34,57,135735,954085
1773187925.1630526,86.8,194.34,38,158670,1020264
1773187925.2639046,46.7,194.34,36,172403,1069536
1773187925.3645492,29.7,194.34,33,183386,1089685
1773187925.4672606,19.5,194.34,36,192267,1101908
1773187925.567689,49.8,194.34,40,203753,1117826
1773187925.668601,39.8,194.34,43,210205,1133071
1773187925.77042,29.5,194.34,46,218066,1139938
1773187925.8710582,59.4,194.34,49,225794,1155540
1773187925.973796,29.5,194.34,50,233663,1170962
1773187926.0746412,49.2,194.34,51,245105,1216684
1773187926.1755292,59.5,194.34,57,258402,1252309
1773187926.2759922,59.4,194.34,55,278379,1324458
1773187926.3764918,39.8,194.34,60,298970,1398877
1773187926.4769664,39.8,194.34,55,320812,1462484
1773187926.578903,39.8,194.34,63,338942,1508731
1773187926.6794639,78.4,194.34,69,371278,1735523
1773187926.7798219,69.7,194.34,75,398569,2143388
1773187926.918727,78.1,194.34,73,422778,2677710
1773187927.0192215,56.4,194.34,101,468562,3296883
1773187927.1195433,89.6,194.34,96,515745,3923404
1773187927.2480586,118.9,194.34,91,557113,4914709
1773187927.3484657,92.0,194.34,80,589952,6223894
1773187927.581356,171.6,215.51,70,607954,7423258
1773187927.6842856,65.0,215.51,66,619676,8129089
1773187927.8015745,108.0,215.51,60,628441,8593093
1773187927.9485557,119.7,215.51,49,641046,9347584
1773187928.050731,79.7,215.51,45,646093,9498884
1773187928.1515443,99.0,215.51,43,652311,9825047
1773187928.2522633,99.2,215.51,35,666356,10437016
1773187928.377524,119.9,243.11,30,671017,10576547
1773187928.4780593,25.5,244.13,29,672248,10580080
1773187928.5791728,0.0,244.13,29,672998,10581572
1773187928.679662,19.8,244.13,28,675337,10636754
1773187928.7801027,0.0,244.13,28,675337,10636754
1773187928.881227,19.9,244.13,28,676063,10658044
1773187928.982407,9.9,244.13,28,677635,10662542
1773187929.0836806,29.7,244.13,28,678810,10684983
1773187929.1841397,39.5,244.13,28,682739,10844991
1773187929.2852678,0.0,244.13,28,682964,10845194
1773187929.3864162,9.9,244.13,27,683224,10845820
1773187929.4876041,0.0,244.13,27,683386,10846035
1773187929.5887532,0.0,244.13,27,684035,10846175
1773187929.6898909,0.0,244.13,27,684269,10846368
1773187929.7903585,19.8,244.13,27,685617,10851186
1773187929.8914762,0.0,244.13,24,686221,10852733
1773187929.992624,0.0,244.13,24,686360,10853512
1773187930.093779,9.9,244.13,20,687203,10854729
1773187930.1949232,0.0,244.13,20,688051,10855698
1773187930.2960398,0.0,244.13,18,689419,10857797
1773187930.3972554,0.0,244.13,18,690183,10858853
1773187930.498416,0.0,244.13,17,691046,10860151
1773187930.5995634,0.0,244.13,17,691046,10860151
1773187930.7007113,0.0,244.13,17,691119,10860274
1773187930.801849,9.9,244.13,17,691119,10860334
1773187930.9030182,0.0,244.13,17,691185,10860400
1773187931.0041366,0.0,244.13,17,691764,10861069
1773187931.1047351,0.0,244.13,17,692912,10861135
1773187931.2058952,0.0,244.13,17,693044,10864647
1773187931.3068917,0.0,244.13,17,693044,10864707
1773187931.408029,0.0,244.13,17,693044,10865021
1773187931.5091531,0.0,244.13,17,693044,10865708
1773187931.610307,0.0,244.13,16,693110,10865708
1773187931.7114525,9.9,244.13,16,693354,10865774
1773187931.812602,0.0,244.13,16,693354,10865834
1773187931.9137647,0.0,244.13,15,693903,10866646
1773187932.0149627,0.0,244.13,14,693969,10866646
1773187932.1160855,0.0,244.13,14,693969,10866646
1773187932.2171779,9.9,244.13,14,694278,10866646
1773187932.318358,0.0,244.13,11,694344,10866826
1773187932.4194973,0.0,244.13,11,694344,10868822
1773187932.5206244,0.0,244.13,11,694344,10870716
1773187932.6217644,0.0,244.13,11,694476,10870842
1773187932.7229362,0.0,244.13,11,694476,10870962
1773187932.8240638,0.0,244.13,11,694476,10870962
1773187932.9251654,9.9,244.13,11,694476,10871082
1773187933.0263588,0.0,244.13,11,694476,10871082
1773187933.1274323,0.0,244.13,10,694542,10871148
1773187933.2285717,0.0,244.13,10,694542,10871148
1773187933.3297088,0.0,244.13,10,694542,10871148
1773187933.4308486,0.0,244.13,10,694542,10871465
1773187933.5319808,0.0,244.13,10,694542,10871465
1773187933.6331303,0.0,244.13,10,694542,10873923
1773187933.7342608,0.0,244.13,10,694794,10873923
1773187933.8353698,0.0,244.13,10,694794,10873983
1773187933.936501,0.0,244.13,10,694794,10873983
1773187934.037645,0.0,244.13,10,694794,10874043
1773187934.138781,0.0,244.13,10,694860,10874589
1773187934.239936,9.9,244.13,10,695111,10874589
1773187934.3411233,9.9,244.13,10,695771,10874655
1773187934.4417236,0.0,244.13,10,695903,10878167
1773187934.5428822,0.0,244.13,10,695903,10878167
1773187934.6440282,0.0,244.13,10,696000,10878326
1773187934.7451565,0.0,244.13,10,696555,10878326
