timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773291360.6932383,0.0,83.88,9,0,0
1773291360.794262,10.0,83.88,9,2014,6412
1773291360.894624,19.8,83.88,9,9685,20688
