timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773290908.8163464,0.0,74.61,10,0,0
1773290908.967571,103.5,74.62,9,0,330
1773290909.067928,82.1,75.02,52,19604,17141
1773290909.1685905,49.8,75.1,81,78064,131278
1773290909.2797592,104.1,75.11,75,118168,279702
1773290909.3842714,103.6,75.11,87,156160,380408
1773290909.4875991,105.1,75.11,55,194667,620724
1773290909.5880659,48.4,75.12,44,204564,756886
1773290909.7000782,36.3,75.12,48,213015,776591
1773290909.8007174,48.9,75.12,51,221812,807636
1773290909.9013135,49.7,75.12,62,238725,832882
1773290910.0020308,49.7,75.12,67,265229,896543
1773290910.106118,68.7,75.15,81,308324,1046274
1773290910.2065148,77.7,75.21,97,366271,1279205
1773290910.3068836,49.8,75.25,103,415636,1526640
1773290910.4073675,89.6,75.27,98,463917,1732701
1773290910.5083282,69.4,75.27,77,512641,2051408
1773290910.6087053,69.6,75.27,59,542344,2431111
1773290910.7090778,49.8,75.27,49,570941,3366391
1773290910.8098006,39.8,75.27,42,590206,3788456
1773290910.9102683,19.9,75.27,39,603599,4094467
1773290911.0114026,29.8,75.93,33,611572,4347099
1773290911.1121428,49.5,76.21,30,614964,4392386
1773290911.2128663,29.8,76.21,30,620749,4511179
1773290911.3140006,19.8,76.63,30,622313,4566235
1773290911.4151797,29.6,76.63,31,626022,4573127
1773290911.516314,0.0,76.63,31,626154,4574150
1773290911.6174634,9.9,76.95,29,627753,4602012
1773290911.71862,0.0,76.95,29,627847,4602012
1773290911.8197892,0.0,76.96,29,628111,4608200
1773290911.9209535,19.8,76.96,29,628185,4608902
1773290912.02174,0.0,76.96,29,628657,4609674
1773290912.122203,39.7,78.45,28,630873,4813638
1773290912.2233255,0.0,78.45,28,631366,4814499
1773290912.3245194,0.0,78.45,28,631816,4815821
1773290912.425084,0.0,78.45,28,632663,4816093
1773290912.5262039,0.0,78.45,28,632663,4816093
1773290912.6268332,9.9,78.47,28,633526,4829200
1773290912.7279673,0.0,78.47,27,633620,4829342
1773290912.8291152,0.0,78.47,27,633686,4830146
1773290912.9302342,0.0,78.47,27,633760,4830146
1773290913.0314233,0.0,78.47,27,633834,4830146
1773290913.1325474,9.9,78.47,26,633834,4830452
1773290913.2336612,0.0,78.47,26,633942,4830608
1773290913.334878,0.0,78.47,26,633942,4830608
1773290913.4360478,0.0,78.47,26,633942,4830608
1773290913.5372047,0.0,78.47,26,634008,4832895
1773290913.6379256,0.0,78.47,26,634082,4832895
1773290913.739049,0.0,78.47,26,634082,4832895
1773290913.8401911,9.9,78.47,26,634082,4832895
1773290913.9413466,0.0,78.47,26,634156,4833078
1773290914.042517,0.0,78.47,26,634156,4833078
1773290914.1436732,0.0,78.47,26,634316,4833151
1773290914.2448206,0.0,78.47,26,635332,4834575
1773290914.3459826,0.0,78.47,24,635714,4836799
1773290914.4471097,9.9,78.47,23,635936,4837254
1773290914.5482738,0.0,78.47,23,635936,4837374
1773290914.6493688,0.0,78.47,23,635936,4837374
1773290914.7505126,0.0,78.47,23,635936,4837374
1773290914.8516014,0.0,78.47,23,635936,4837374
1773290914.9523897,0.0,78.47,23,636253,4837440
1773290915.05352,0.0,78.47,23,636253,4837440
1773290915.154616,0.0,78.47,23,636253,4837440
1773290915.2557504,0.0,78.47,23,636253,4837440
1773290915.3568904,0.0,78.47,23,636253,4837440
1773290915.4580393,19.8,78.47,21,636319,4837440
1773290915.5591733,0.0,78.47,21,636385,4837717
1773290915.6603186,0.0,78.47,21,636451,4837777
1773290915.761483,0.0,78.47,20,636517,4837777
1773290915.8626242,0.0,78.47,20,636517,4837900
1773290915.96374,0.0,78.47,20,637086,4837960
1773290916.0648706,0.0,78.47,20,637086,4837960
1773290916.1695628,9.9,78.47,12,637680,4838128
