timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773291575.0541441,0.0,82.01,10,0,0
1773291575.1545124,69.8,82.01,59,33728,23293
1773291575.25608,69.7,82.01,59,62512,211425
1773291575.3565376,39.4,82.01,83,84153,403536
1773291575.4579244,79.7,82.01,58,139331,657244
1773291575.5584157,49.2,82.01,60,180010,913850
1773291575.6587546,39.9,82.01,56,215908,1086100
1773291575.7591562,39.9,82.01,55,253152,1178957
1773291575.8596227,39.8,82.01,54,271086,1333732
1773291575.9626544,59.8,82.01,56,281754,1579265
1773291576.0648947,48.2,82.01,62,307262,2660330
1773291576.1654093,49.2,82.01,57,320824,2874700
1773291576.270792,38.4,82.01,60,333189,2907341
1773291576.3712642,59.1,82.01,60,353770,2961865
1773291576.4717422,69.7,82.01,60,375725,3034555
1773291576.5722113,39.8,82.02,60,403526,3167828
1773291576.6730013,49.8,82.02,56,438007,3269085
1773291576.7733703,59.6,81.2,61,471750,3369998
1773291576.873706,79.7,81.2,60,494381,3538073
1773291576.9743438,39.8,81.2,56,518824,3661352
1773291577.0751128,49.6,81.2,48,544324,3815289
1773291577.1763122,19.9,81.2,47,554789,3866939
1773291577.2772942,49.4,81.2,41,563610,3935630
1773291577.3778224,69.4,81.2,38,574297,4001442
1773291577.4782999,29.8,81.2,35,586413,4160535
1773291577.5795054,9.9,81.2,35,589328,4168510
1773291577.6807182,19.8,81.2,30,592087,4202177
1773291577.7816103,69.1,81.2,30,597575,4277378
1773291577.881945,29.8,81.2,28,602038,4363358
1773291577.9828947,10.0,81.2,27,606058,4508047
1773291578.084052,0.0,81.2,27,606484,4508516
1773291578.1844814,29.7,81.2,27,608314,4706164
1773291578.28542,19.9,81.2,27,609961,4803667
1773291578.386599,0.0,81.2,27,610093,4813211
1773291578.4870403,9.9,81.2,27,610684,4816719
1773291578.588142,0.0,81.2,27,610948,4817044
1773291578.6892962,0.0,81.2,27,611266,4817782
1773291578.7904634,9.9,81.2,25,611649,4819668
1773291578.891611,0.0,81.2,25,611649,4819668
1773291578.9927514,9.9,81.2,25,611649,4819788
1773291579.093899,0.0,81.2,25,611789,4819854
1773291579.1950448,0.0,81.2,25,611899,4820130
1773291579.2961748,0.0,81.2,25,612149,4820196
1773291579.3974023,9.9,81.2,25,612215,4822603
1773291579.4985473,0.0,81.2,25,612215,4822603
1773291579.599683,0.0,81.2,25,612215,4822603
1773291579.7008235,0.0,81.2,25,612215,4822723
1773291579.801974,0.0,81.2,25,612215,4822723
1773291579.9031076,0.0,81.2,25,612215,4822846
1773291580.004283,0.0,81.2,25,612215,4822846
1773291580.1054344,0.0,81.2,25,612289,4822846
1773291580.2065809,0.0,81.2,25,612289,4822846
1773291580.3077257,0.0,81.2,25,612363,4822846
1773291580.4088671,9.9,81.2,25,612363,4822966
1773291580.5100076,0.0,81.2,25,612615,4822966
1773291580.611146,0.0,81.2,25,612866,4822966
1773291580.712308,0.0,81.2,24,613130,4823291
1773291580.8134902,0.0,81.2,23,613130,4823291
1773291580.9146357,0.0,81.2,23,613130,4823291
1773291581.0157783,0.0,81.2,22,613254,4823613
1773291581.1169178,0.0,81.2,22,613254,4823613
1773291581.2180634,0.0,81.2,22,613254,4823613
1773291581.3191993,9.9,81.2,22,613254,4823733
1773291581.420365,0.0,81.2,22,613254,4823853
1773291581.5215123,0.0,81.2,22,613254,4823853
1773291581.6226614,0.0,81.2,22,613254,4823853
1773291581.7238052,0.0,81.2,22,613254,4823853
1773291581.82495,9.9,81.2,21,613254,4823853
1773291581.926093,0.0,81.2,21,613254,4823976
1773291582.027225,9.9,81.2,20,613349,4824127
