timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773171751.8084319,0.0,85.99,283,0,0
1773171751.9271073,28.7,87.2,325,25798,19799
1773171752.0431101,0.0,87.25,325,25798,19799
1773171752.1640148,12.5,87.25,325,25798,20239
1773171752.2830925,0.0,87.25,325,39770,21927
1773171752.3908803,14.3,87.25,325,40182,28662
1773171752.5012388,0.0,87.25,325,40182,28662
1773171752.6248488,0.0,87.25,325,40452,30322
1773171752.7350318,0.0,87.25,325,40722,30560
1773171752.8658729,0.0,87.25,325,41198,31591
1773171752.9830437,0.0,87.25,325,41404,31901
1773171753.105263,12.5,87.25,325,41404,31901
1773171753.24065,0.0,87.25,325,41404,31982
1773171753.3510306,0.0,87.25,325,41404,32496
1773171753.4613292,0.0,87.25,325,41404,32751
1773171753.5744605,0.0,87.25,325,41404,32923
1773171753.6958244,0.0,87.25,325,41404,32923
1773171753.8037968,0.0,87.25,325,41404,33317
1773171753.922908,0.0,87.25,325,41404,33381
1773171754.0420234,12.5,87.25,325,41404,34249
1773171754.1654303,0.0,87.25,325,41404,34721
1773171754.2859116,0.0,87.25,325,41404,35401
1773171754.4083724,0.0,87.25,325,41404,36440
1773171754.5145192,25.0,87.25,325,41404,41936
1773171754.626815,14.3,87.25,325,41404,43147
1773171754.7498095,12.5,87.25,325,42154,44489
1773171754.876469,0.0,87.25,325,42360,46934
1773171754.997984,0.0,87.25,325,42360,47741
1773171755.1183045,0.0,87.25,325,42360,49374
1773171755.229748,0.0,87.25,325,42630,50394
1773171755.3386862,0.0,87.25,325,42630,51404
1773171755.4657993,0.0,87.25,325,42630,52654
1773171755.5837307,0.0,87.25,325,42630,53107
1773171755.7115958,0.0,87.25,325,42630,53107
1773171755.8350594,0.0,87.25,325,42630,54461
1773171755.9423614,0.0,87.25,325,42630,54461
1773171756.0531766,0.0,87.25,325,42630,54903
1773171756.1767268,0.0,87.25,325,42630,55161
1773171756.3131905,12.5,87.25,325,42630,56038
1773171756.42636,12.5,87.25,325,42836,60813
1773171756.5448797,0.0,87.25,325,42836,61196
1773171756.6540883,0.0,87.25,325,42836,61196
1773171756.7775197,0.0,87.25,325,42836,61196
1773171756.887526,12.5,78.98,290,42836,61196
1773171756.9939458,14.3,82.99,310,51468,62456
1773171757.1044998,28.4,87.05,325,61354,71541
1773171757.2154064,14.3,87.05,325,65674,76949
1773171757.3254364,28.4,87.05,325,67102,80149
1773171757.4334993,0.0,87.05,324,68054,82615
1773171757.5581772,14.3,87.05,321,68736,87531
1773171757.6779075,11.1,87.05,319,68736,88366
1773171757.795602,0.0,87.05,319,68736,89034
1773171757.9040866,14.2,87.05,319,69006,90456
1773171758.0117958,0.0,87.05,319,69212,90456
1773171758.1227953,14.3,87.05,319,69212,90898
1773171758.2480266,0.0,87.05,319,69212,90898
1773171758.3723886,0.0,87.05,319,69212,91908
1773171758.4949434,0.0,87.05,319,69212,92865
1773171758.6208856,0.0,87.05,319,69212,92865
1773171758.7308383,0.0,87.05,319,69212,92865
1773171758.8453302,0.0,87.05,319,69212,93019
1773171758.978322,12.5,87.05,319,69212,93019
1773171759.0866187,0.0,87.05,319,69212,93083
1773171759.214293,0.0,87.05,319,69212,93268
1773171759.325733,12.5,87.05,319,69482,94383
1773171759.4447305,0.0,87.05,319,69482,94383
1773171759.5553284,0.0,87.05,319,69482,94604
1773171759.692279,0.0,87.05,319,69482,94906
1773171759.8001418,12.5,87.05,319,69482,94906
1773171759.9107032,0.0,87.05,319,69482,94970
1773171760.0351565,12.5,87.05,319,69482,94970
1773171760.155611,12.5,87.05,319,69482,95205
1773171760.2624192,14.3,87.05,319,69482,95205
1773171760.3762486,0.0,87.05,319,69482,95205
1773171760.4999855,0.0,87.05,319,70022,97071
1773171760.6290512,0.0,87.05,319,70022,97071
1773171760.7475235,0.0,87.05,319,70022,97071
1773171760.866813,0.0,87.05,319,70022,97071
1773171760.9774938,0.0,87.05,319,70022,97071
1773171761.1057808,0.0,87.05,319,70022,98183
1773171761.2274206,0.0,87.05,319,70022,98183
1773171761.3487017,0.0,87.05,319,70022,98183
1773171761.4593494,0.0,87.05,319,70022,98183
1773171761.580208,0.0,87.05,319,70022,98183
1773171761.694961,0.0,87.05,318,70022,98549
1773171761.815931,12.5,87.05,318,70022,98549
1773171761.9358404,12.5,87.05,318,70022,98632
1773171762.0452082,0.0,80.47,300,70022,98696
1773171762.1565707,0.0,76.95,288,70022,98696
1773171762.2956676,0.0,75.2,279,70022,98822
1773171762.4324732,0.0,73.69,275,70022,98822
