timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773186004.262993,0.0,120.33,10,0,0
1773186004.3641815,49.4,120.33,52,25105,21312
1773186004.4663408,48.9,120.33,59,63630,158864
1773186004.580984,60.8,120.33,56,92038,718506
1773186004.6859603,95.9,120.33,60,126494,1165266
1773186004.7876902,98.7,120.33,53,152101,1617441
1773186004.8880348,78.7,120.33,59,192931,1816981
1773186004.9886522,49.7,120.33,59,226191,2124948
1773186005.0890322,59.7,120.33,59,256136,2732257
1773186005.1932247,96.5,120.33,62,274555,3227673
1773186005.2937496,99.0,120.33,57,314414,4399234
1773186005.4896948,148.2,128.84,53,329329,5177159
1773186005.6051571,65.1,128.84,49,339295,5358176
1773186005.7055502,47.2,128.84,46,345179,5438406
1773186005.806712,19.9,128.84,47,350960,5467310
1773186005.9078913,49.4,128.84,52,359739,5479317
1773186006.0092583,59.1,128.84,51,367987,5543421
1773186006.1097548,49.6,128.84,52,377324,5652495
1773186006.2103148,49.7,128.84,52,393035,5705794
1773186006.3106117,39.8,128.84,52,409601,5804165
1773186006.4110646,29.9,128.84,60,430477,5877097
1773186006.5153584,58.2,128.84,58,455240,6099866
1773186006.6157,69.0,128.84,61,480914,6236866
1773186006.7162788,49.8,128.84,60,508702,6422655
1773186006.8285801,89.4,128.84,59,535072,6825237
1773186006.928932,71.3,128.84,60,562763,7125417
1773186007.0293005,69.7,128.84,56,586658,7365637
1773186007.1312346,79.7,135.82,55,606561,8006911
1773186007.2654586,107.5,149.62,51,616224,8056935
1773186007.3657775,43.4,149.62,50,641800,8134847
1773186007.4673529,78.9,151.61,46,656354,8622576
1773186007.5677757,49.7,151.61,43,676174,9030907
1773186007.676817,73.6,155.34,39,688574,9528266
1773186007.8358114,72.4,174.21,34,695979,9769668
1773186007.9362595,88.6,176.11,29,702035,9994272
1773186008.040063,19.9,176.11,29,703383,10051037
1773186008.1405222,48.2,176.11,29,710116,10499776
1773186008.249965,82.8,199.55,28,712338,10627072
1773186008.3504686,39.5,203.05,28,714845,10692493
1773186008.4516551,0.0,203.05,28,715155,10706361
1773186008.5526783,9.9,203.05,28,716416,10707826
1773186008.6534119,9.9,203.05,28,717264,10710210
1773186008.754635,0.0,203.05,27,717358,10710352
1773186008.8557727,0.0,203.05,27,717358,10710352
1773186008.9569228,0.0,203.05,27,717358,10710352
1773186009.058082,0.0,203.05,26,717581,10710783
1773186009.1591702,0.0,203.05,26,717676,10710994
1773186009.2601109,9.9,203.05,26,718006,10771728
1773186009.3611946,9.9,203.05,26,718613,10772457
1773186009.462171,0.0,203.05,26,718613,10772457
1773186009.563373,0.0,203.05,26,718613,10772457
1773186009.6645043,0.0,203.05,26,719017,10772535
1773186009.7656624,0.0,203.05,25,719017,10772535
1773186009.866791,0.0,203.05,25,719017,10772535
1773186009.9679515,0.0,203.05,25,719017,10772535
1773186010.0684717,0.0,203.05,25,719164,10772608
1773186010.1695936,0.0,203.05,25,719579,10772768
1773186010.2707255,9.9,203.05,23,720027,10773296
1773186010.3718665,0.0,203.05,23,721171,10789458
1773186010.4725676,0.0,203.05,22,721393,10789913
1773186010.573074,19.9,203.05,22,721591,10794692
1773186010.6741521,0.0,203.05,21,721591,10794692
1773186010.7752802,0.0,203.05,21,722357,10794881
1773186010.8764076,0.0,203.05,21,722698,10798388
1773186010.9772172,0.0,203.05,21,722764,10798647
1773186011.0783434,0.0,203.05,21,723029,10798963
1773186011.1794705,9.9,203.05,21,723273,10798963
1773186011.280596,0.0,203.05,21,723405,10799168
1773186011.381726,0.0,203.05,20,723530,10799544
1773186011.4828627,0.0,203.05,20,723530,10799544
1773186011.5839875,0.0,203.05,19,723596,10799544
1773186011.6851082,0.0,203.05,19,723596,10799544
1773186011.7861958,0.0,203.05,19,723596,10799610
1773186011.887347,0.0,203.05,19,723704,10799766
1773186011.9884849,9.9,203.05,18,723770,10799766
1773186012.0896034,0.0,203.05,18,723770,10799766
1773186012.1907146,0.0,203.05,18,723847,10799868
1773186012.2912638,0.0,203.05,18,723913,10799928
1773186012.3923624,0.0,203.05,18,723913,10799928
1773186012.493497,0.0,203.05,18,724165,10799928
1773186012.5946243,0.0,203.05,17,724165,10799928
1773186012.6957333,9.9,203.05,17,724165,10799928
1773186012.7968373,0.0,203.05,17,724165,10799988
1773186012.8979456,0.0,203.05,17,724165,10799988
1773186012.9990551,0.0,203.05,17,724165,10799988
1773186013.100135,0.0,203.05,17,724165,10799988
1773186013.2012427,0.0,203.05,17,724165,10799988
1773186013.3024292,0.0,203.05,17,725141,10800900
1773186013.4035728,9.9,203.05,17,725339,10801448
1773186013.5047274,0.0,203.05,17,725405,10801514
