timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773187845.8840725,0.0,158.28,8,0,0
1773187845.9845974,98.7,158.28,31,3594,1629
1773187846.0849333,29.9,158.28,68,44989,59133
1773187846.1859624,49.7,158.28,67,80647,238690
1773187846.2864985,19.8,158.28,69,100494,300317
1773187846.3868742,59.7,158.28,55,139944,456919
1773187846.4875987,49.6,158.28,36,170480,706080
1773187846.5880368,29.9,158.28,41,189981,745042
1773187846.6884794,39.8,158.28,47,211219,851573
1773187846.8032649,19.2,158.28,47,222039,926400
1773187846.9036353,62.9,158.28,50,238856,1046148
1773187847.0052867,49.8,158.28,54,254341,1108244
1773187847.1064477,48.8,158.28,56,267089,1266937
1773187847.2091384,29.9,158.28,60,277527,1297954
1773187847.309824,48.7,158.28,63,289848,1338654
1773187847.4103057,49.7,158.28,59,301686,1440616
1773187847.5106392,49.8,158.28,55,319055,1762798
1773187847.611107,19.9,158.28,50,333123,2026380
1773187847.7119682,49.8,158.28,50,342730,2053148
1773187847.812511,59.5,158.28,57,359379,2176490
1773187847.9161677,49.1,158.28,65,389340,2332397
1773187848.0165703,58.6,158.28,62,413921,2410990
1773187848.1169047,29.9,158.28,64,440141,2486974
1773187848.2175438,49.8,158.28,70,478507,2635999
1773187848.3179278,59.7,158.28,69,525600,2838409
1773187848.4183416,39.8,158.28,56,548754,3024634
1773187848.5188031,39.8,158.28,50,565302,3165086
1773187848.6193118,29.9,158.28,44,581214,3224667
1773187848.7198167,39.8,158.28,37,592238,3337327
1773187848.8204863,29.8,158.28,34,598487,3477862
1773187848.9282272,39.2,158.28,32,602431,3519290
1773187849.0293894,37.6,158.28,30,606586,3533444
1773187849.1328678,19.3,158.28,29,608990,3627714
1773187849.2340117,19.8,158.28,28,613903,3787535
1773187849.335172,9.9,158.28,27,616158,3801796
1773187849.436387,9.9,158.28,27,616542,3812541
1773187849.5375612,0.0,158.28,27,616965,3812724
1773187849.638256,9.9,158.28,27,618521,3814117
1773187849.739424,0.0,158.28,27,619518,3824114
1773187849.8405588,0.0,158.28,27,619518,3824114
1773187849.9416971,19.8,158.28,27,622782,3935219
1773187850.0428426,9.9,158.28,27,623737,4026222
1773187850.1434069,9.9,158.28,27,624133,4056044
1773187850.2445145,0.0,158.28,27,624273,4056044
1773187850.3456492,9.9,158.28,26,624367,4056186
1773187850.4467885,0.0,158.28,26,624409,4056246
1773187850.5479195,0.0,158.28,26,624475,4056312
1773187850.6502728,0.0,158.28,25,625052,4056804
1773187850.7513754,0.0,158.28,25,625052,4056864
1773187850.8525217,0.0,158.28,25,625168,4056924
1773187850.9536502,0.0,158.28,25,625597,4057484
1773187851.0549154,9.9,158.28,24,626041,4058757
1773187851.156047,0.0,158.28,24,626041,4058757
1773187851.2571526,0.0,158.28,24,626115,4058757
1773187851.3583148,9.9,158.28,22,626274,4058908
1773187851.4587083,0.0,158.28,21,626656,4059559
1773187851.5598092,0.0,158.28,20,627558,4060650
1773187851.6609497,0.0,158.28,20,628648,4061185
1773187851.7614787,0.0,158.28,20,628780,4064682
1773187851.862534,0.0,158.28,20,629024,4064682
1773187851.963665,0.0,158.28,20,629195,4064919
1773187852.0647905,0.0,158.28,19,629261,4064919
1773187852.1659136,0.0,158.28,19,630130,4065872
1773187852.26702,0.0,158.28,19,630196,4065938
1773187852.368154,9.9,158.28,18,630196,4066058
1773187852.4686532,0.0,158.28,18,630196,4066058
1773187852.569754,0.0,158.28,17,630262,4066058
1773187852.6708717,0.0,158.28,17,630339,4066058
1773187852.771996,0.0,158.28,17,630339,4066124
1773187852.873118,0.0,158.28,17,631247,4066610
1773187852.9742382,0.0,158.28,17,631313,4067083
1773187853.0753422,0.0,158.28,17,631313,4067203
1773187853.176435,0.0,158.28,17,631379,4067269
1773187853.2775779,9.9,158.28,17,631379,4067269
1773187853.378361,9.9,158.28,15,631511,4067269
1773187853.4794729,0.0,158.28,15,631511,4067392
1773187853.5806003,0.0,158.28,15,631643,4067452
