timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773185264.258786,0.0,89.5,8,0,0
1773185264.3593323,29.6,89.51,8,142,64
1773185264.460407,0.0,89.51,8,364,302
1773185264.5613308,0.0,89.51,8,1222,660
1773185264.6624675,19.8,89.52,9,2189,4452
1773185264.7635312,9.9,89.52,9,3758,11977
1773185264.8646247,0.0,89.52,9,3758,12043
1773185264.9657214,19.8,89.52,10,5193,15417
1773185265.066824,9.9,89.52,11,6285,20350
1773185265.167911,9.9,89.52,11,7763,24650
1773185265.2683322,9.9,89.52,11,9083,58834
1773185265.370557,9.9,89.52,12,10813,69789
1773185265.4716861,9.8,89.52,13,12324,71824
1773185265.5728133,9.9,89.52,13,13654,77461
1773185265.6739144,19.8,89.52,14,14240,80748
1773185265.7750099,9.9,89.52,14,15969,85138
1773185265.8755724,9.9,89.52,14,16622,87218
1773185265.9766562,9.9,89.52,14,18289,92863
1773185266.0771034,9.9,89.52,15,18809,94106
1773185266.1781478,10.0,89.52,15,21061,107055
1773185266.279252,9.9,89.52,16,21767,108835
1773185266.3803918,0.0,89.52,16,22214,109397
1773185266.4808452,0.0,89.52,16,23615,110217
1773185266.5819278,0.0,89.52,17,24132,114068
1773185266.68241,9.9,89.52,16,25535,121816
1773185266.7834852,9.9,89.52,16,25997,147925
1773185266.883861,29.7,89.52,16,34247,760175
1773185266.9849334,10.0,89.52,17,37392,945182
1773185267.0860336,19.8,89.52,18,38208,954974
1773185267.1871097,0.0,89.52,18,39240,956368
1773185267.2881715,0.0,89.52,18,39240,956491
1773185267.3885183,0.0,89.52,18,39963,956565
1773185267.4896042,0.0,89.52,18,40625,963674
1773185267.5907123,9.9,89.52,19,41989,968612
1773185267.7001362,19.8,89.52,20,42845,984801
1773185267.801266,9.1,89.52,20,44049,985437
1773185267.9024053,9.9,89.52,20,44581,988068
1773185268.008914,28.2,89.52,21,45311,1059323
1773185268.1100154,9.9,89.52,21,46550,1060125
1773185268.213397,19.4,89.52,22,47268,1064703
1773185268.314504,0.0,89.52,22,47907,1065327
1773185268.4156258,0.0,89.52,22,47907,1065447
1773185268.5167263,0.0,89.52,23,47981,1065447
1773185268.617456,9.9,89.52,22,49212,1069724
1773185268.7185423,0.0,89.52,22,49278,1069724
1773185268.821402,9.9,89.52,22,49674,1079444
1773185268.9218605,38.9,89.52,23,53456,1218762
1773185269.022937,0.0,89.52,23,55289,1219829
1773185269.124049,19.8,89.52,23,55921,1225135
1773185269.225148,9.9,89.52,24,56880,1226628
1773185269.326302,0.0,89.52,24,56880,1226751
1773185269.4267364,0.0,89.52,24,56880,1226871
1773185269.527819,0.0,89.52,24,58134,1231703
1773185269.628928,29.7,89.52,25,58744,1298548
1773185269.7300296,9.9,89.52,25,59296,1299323
1773185269.8304112,0.0,89.52,25,59296,1299323
1773185269.931461,0.0,89.52,25,60019,1299397
1773185270.0334857,9.9,89.52,23,62472,1306159
1773185270.1346014,9.8,89.52,23,62985,1310384
1773185270.2350516,9.9,89.52,23,63775,1322570
1773185270.335532,10.0,89.52,23,65343,1326456
1773185270.4358964,10.0,89.52,23,67425,1329059
1773185270.5369759,0.0,89.52,23,67425,1329119
1773185270.638079,0.0,89.52,23,67689,1332609
1773185270.7391613,0.0,89.52,23,68412,1332683
1773185270.8403409,19.8,89.52,22,70423,1339810
1773185270.941492,19.8,89.52,22,73086,1345012
1773185271.0425637,9.9,89.52,22,73663,1354651
1773185271.1437128,19.8,89.52,22,75093,1358368
1773185271.2460473,9.9,89.52,22,76022,1361130
1773185271.3466024,9.8,89.52,21,77689,1371815
1773185271.4470825,0.0,89.52,21,78235,1372506
1773185271.5481358,0.0,89.52,21,78235,1372506
1773185271.649245,9.9,89.52,21,79154,1372831
1773185271.7499967,19.8,89.52,22,80549,1379016
1773185271.8510811,29.8,89.52,22,82528,1383406
1773185271.9521441,29.7,89.52,22,83268,1457829
1773185272.0532343,0.0,89.52,22,84078,1458871
1773185272.1543283,0.0,89.52,22,84078,1458871
1773185272.254758,0.0,89.52,23,84152,1458871
1773185272.3553286,0.0,89.52,22,84801,1458945
1773185272.4564767,0.0,89.52,22,84879,1461150
1773185272.556969,9.9,89.52,22,85321,1462664
1773185272.6581128,9.9,89.52,21,86317,1466355
1773185272.7594652,0.0,89.52,21,86317,1466355
1773185272.8611333,0.0,89.52,21,86421,1466355
1773185272.9622927,9.8,89.52,21,87751,1466700
1773185273.0634685,19.8,89.52,20,88504,1477385
1773185273.1646564,9.9,89.52,20,90383,1483388
1773185273.2663803,19.7,89.52,20,92227,1523146
1773185273.3667467,9.9,89.52,20,94869,1528699
1773185273.467934,9.9,89.52,20,97002,1534365
1773185273.5692613,29.6,89.52,21,98960,1608139
1773185273.6705167,19.8,89.52,21,99354,1608205
1773185273.7710013,0.0,89.52,22,100002,1625816
1773185273.8720737,9.9,89.52,22,101441,1629975
1773185273.9726062,9.9,89.52,23,103076,1632770
1773185274.07314,0.0,89.52,23,202448,1637221
1773185274.1742551,0.0,89.52,23,263281,1639135
1773185274.2747653,9.9,89.52,23,264518,1643026
1773185274.3759267,9.9,89.52,22,265188,1645745
1773185274.4763699,0.0,89.52,22,266993,1646689
1773185274.5775654,0.0,89.52,22,267125,1647177
1773185274.6805675,9.9,89.52,22,268634,1655767
1773185274.7836084,29.1,89.52,22,269206,1775131
1773185274.8847737,29.2,89.52,22,270316,1803600
1773185274.985965,0.0,89.52,22,270316,1803600
1773185275.0870817,0.0,89.52,22,271075,1803674
1773185275.1882594,0.0,89.52,22,271075,1803674
1773185275.2886534,9.9,89.52,22,271736,1808445
1773185275.3897827,0.0,89.52,22,271736,1808445
1773185275.4904234,0.0,89.52,21,272098,1809756
1773185275.5911684,0.0,89.52,21,273152,1811138
1773185275.692355,9.9,89.52,21,274466,1816025
1773185275.79355,9.9,89.52,21,275745,1817891
1773185275.894755,9.9,89.52,20,277025,1818539
1773185275.995932,9.9,89.52,20,277091,1818605
1773185276.0970604,9.9,89.52,20,277091,1818605
1773185276.1981385,0.0,89.52,20,277091,1818605
1773185276.299246,0.0,89.52,20,277091,1818605
1773185276.4004216,0.0,89.52,20,277091,1818605
1773185276.5015302,0.0,89.52,20,277091,1818605
1773185276.6027727,0.0,89.52,20,277587,1819165
1773185276.7039526,0.0,89.52,20,277587,1819165
1773185276.8051186,0.0,89.52,20,277587,1819165
1773185276.9095945,0.0,89.52,20,277719,1827564
1773185277.0101125,9.6,89.52,19,279035,1847717
1773185277.1133804,9.9,89.52,19,280220,1850669
1773185277.2145884,19.4,89.52,19,280638,1852277
1773185277.3158026,0.0,89.52,19,282325,1853580
1773185277.4169714,19.8,89.52,19,282853,1857262
1773185277.5191226,9.9,89.52,19,283579,1901459
1773185277.620304,19.6,89.52,20,286571,1995959
1773185277.721505,29.6,89.52,20,287649,2001287
1773185277.822692,9.9,89.52,20,289110,2004821
1773185277.9238877,19.8,89.52,21,289824,2007358
