timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773187169.6761615,0.0,158.32,7,0,90
1773187169.776581,49.3,158.32,8,7668,14105
1773187169.8771133,59.7,158.32,8,15549,28125
