timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773185967.0642428,0.0,116.41,9,0,0
1773185967.1646268,59.3,116.45,43,15785,13954
1773185967.264983,49.8,116.49,58,54124,114298
1773185967.3653631,49.8,116.5,58,79890,327617
1773185967.4759355,84.9,116.51,71,101766,1167476
1773185967.5763884,85.8,116.51,60,137930,1389920
1773185967.707885,84.6,116.62,46,178472,1997973
1773185967.8220167,68.5,116.67,57,208867,2206204
1773185967.9225688,73.8,116.67,61,242007,2649330
1773185968.0230682,79.6,116.67,58,278432,3404176
1773185968.1418135,93.9,116.67,50,308942,4032187
1773185968.2424262,97.5,116.67,45,323980,4213159
1773185968.34309,59.6,116.67,47,338104,4607026
1773185968.4435387,29.8,116.67,45,351889,4906977
1773185968.544047,39.8,116.67,48,364555,5204557
1773185968.6444874,59.7,116.67,49,383406,5535327
1773185968.8116636,107.2,126.58,48,400006,5608336
1773185968.9120884,43.8,126.58,52,411683,5675896
1773185969.0125353,59.7,126.58,48,417582,5746786
1773185969.1130586,29.9,126.59,50,428235,5822013
1773185969.213692,39.8,126.59,56,442288,5854354
1773185969.314055,49.7,126.59,60,462314,5926064
1773185969.4144228,49.8,126.59,59,488520,6061901
1773185969.5147717,39.9,126.59,59,511893,6162189
1773185969.615165,59.8,126.6,59,540392,6329816
1773185969.7194834,67.6,126.6,54,568158,6658884
1773185969.8198414,98.9,126.6,59,593790,7007494
1773185969.9202144,29.9,126.6,59,614490,7160795
1773185970.0206048,69.8,126.6,57,638122,7670868
1773185970.1231074,98.7,126.6,50,643638,7983349
1773185970.2234957,88.5,126.6,48,661131,8068680
1773185970.324511,49.7,126.6,47,684239,8312880
1773185970.4249594,69.5,126.6,42,698902,8738928
1773185970.5254793,59.7,126.6,40,713969,9055963
1773185970.6259284,59.7,126.6,39,722861,9275698
1773185970.726321,49.8,126.6,35,733593,9530367
1773185970.8267932,39.8,126.6,33,740547,9829725
1773185970.9272714,39.8,126.6,29,742477,9862092
1773185971.0284076,9.9,126.6,29,743081,9862286
1773185971.1355085,65.2,126.6,29,745895,10070800
1773185971.2362611,39.7,126.6,28,752826,10383289
1773185971.4167573,63.4,134.78,28,754938,10549947
1773185971.5177112,38.7,134.78,28,755004,10549947
1773185971.6188776,0.0,134.78,27,755955,10565838
1773185971.7200081,0.0,134.78,27,755955,10565838
1773185971.8211405,19.8,134.78,27,757275,10641878
1773185971.9494894,26.8,134.78,27,758581,10702915
1773185972.0506542,17.0,134.78,26,758845,10718093
1773185972.1510987,0.0,134.78,26,759901,10791447
1773185972.2521946,0.0,134.78,26,759975,10791447
1773185972.352736,49.4,134.78,26,761375,10832436
1773185972.453627,0.0,134.78,26,761375,10832496
1773185972.5547688,9.9,134.78,26,762024,10832690
1773185972.6559174,0.0,134.78,25,762684,10832756
1773185972.7564251,9.9,134.78,25,764029,10840324
1773185972.85746,0.0,134.78,25,764029,10840444
1773185972.9586158,0.0,134.78,25,764169,10841216
1773185973.0597572,0.0,134.78,25,764169,10841216
1773185973.16213,9.8,134.78,23,765018,10842063
1773185973.2633474,0.0,134.78,22,766132,10842952
1773185973.3645148,0.0,134.78,22,766456,10843864
1773185973.465674,0.0,134.78,21,766456,10843864
1773185973.5668273,0.0,134.78,21,766456,10843984
1773185973.6677806,9.9,134.78,21,766533,10843984
1773185973.76813,0.0,134.78,21,766533,10843984
1773185973.8684654,0.0,134.78,21,766973,10859280
1773185973.9695506,0.0,134.78,21,766973,10859280
1773185974.070163,9.9,134.78,21,767105,10863936
1773185974.1712599,0.0,134.78,21,767182,10864056
1773185974.2724044,0.0,134.78,21,767248,10864122
1773185974.373526,0.0,134.78,20,767314,10864122
1773185974.4746618,0.0,134.78,20,767440,10864248
1773185974.575771,0.0,134.78,20,767440,10864434
1773185974.676903,0.0,134.78,20,767550,10864434
1773185974.7780123,0.0,134.78,20,767644,10864710
1773185974.8791118,0.0,134.78,20,767644,10864710
1773185974.979573,9.9,134.78,19,767808,10864889
1773185975.0806265,0.0,134.78,19,767971,10865378
1773185975.1817317,9.9,134.78,19,768037,10865438
1773185975.2821534,0.0,134.78,19,768037,10865561
1773185975.3832438,0.0,134.78,19,768288,10865561
1773185975.484361,0.0,134.78,19,768288,10865561
1773185975.5854783,0.0,134.78,19,768540,10865561
1773185975.686606,0.0,134.78,18,768606,10865561
1773185975.7877138,0.0,134.78,18,768606,10865561
1773185975.8888366,0.0,134.78,18,769333,10865687
1773185975.9893842,0.0,134.78,18,769597,10869187
1773185976.0904877,0.0,134.78,18,769597,10869187
1773185976.1960053,9.8,134.78,13,769861,10869187
