timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773290907.9058237,0.0,74.61,9,2048,3948
1773290908.0069764,9.8,74.61,9,17551,29346
1773290908.108095,0.0,74.61,9,18819,34092
1773290908.208518,0.0,74.61,9,23618,37209
