timestamp,cpu_percent,memory_rss_mb,open_fds,net_bytes_sent,net_bytes_recv
1773290633.8868997,0.0,48.8,10,0,0
1773290633.9874372,29.6,48.8,10,573,706
1773290634.0884948,19.9,48.8,10,1744,3458
1773290634.189575,9.9,48.8,11,3167,4991
1773290634.2900574,0.0,48.8,11,3824,12101
1773290634.3920424,9.9,48.8,12,4376,15259
1773290634.493166,9.8,48.8,12,5770,19418
1773290634.5962124,19.8,48.8,13,7829,24462
1773290634.6973312,9.7,48.8,14,8455,31328
1773290634.8008592,9.8,48.8,15,10200,38898
1773290634.9019916,9.8,48.8,15,11917,40241
1773290635.0030987,9.9,48.8,15,12586,45804
1773290635.104206,9.9,48.8,16,13208,49067
1773290635.2053385,19.8,48.8,16,15347,55198
1773290635.306501,9.9,48.8,16,16787,56373
1773290635.4075074,9.9,48.8,16,17447,61261
1773290635.5086553,9.9,48.8,17,18866,62986
1773290635.6100757,19.8,48.8,18,20403,76357
1773290635.7111943,9.9,48.8,18,21272,77377
1773290635.8122334,0.0,48.8,18,21272,77497
1773290635.9133272,0.0,48.8,18,21272,77620
1773290636.0144198,0.0,48.8,18,22151,80336
1773290636.1155508,9.9,48.8,18,22839,85368
1773290636.215865,19.8,48.8,18,30099,569765
1773290636.316777,10.0,48.8,19,34366,908850
1773290636.4191537,9.9,48.8,20,36280,920581
1773290636.5202808,0.0,48.8,20,36280,920581
1773290636.6213632,0.0,48.8,20,36280,920581
1773290636.7225115,9.9,48.8,20,37003,920655
1773290636.8315532,9.8,48.8,21,38103,932192
1773290636.932731,27.6,48.8,21,39929,936757
1773290637.033877,9.9,48.8,22,41331,949925
1773290637.1350183,9.9,48.8,22,41851,952489
1773290637.2354648,19.8,48.8,23,43347,1022890
1773290637.3365786,10.0,48.8,23,45412,1027253
1773290637.4377234,9.9,48.8,24,46191,1028903
1773290637.538839,0.0,48.8,24,46191,1028903
1773290637.6399674,0.0,48.8,24,46191,1028903
1773290637.7404146,9.9,48.8,24,47430,1032863
1773290637.8415189,0.0,48.8,24,47496,1033308
1773290637.9418302,29.7,48.8,24,50994,1152003
1773290638.0429542,19.9,49.38,25,52366,1183756
1773290638.1440816,0.0,49.38,25,52366,1183756
1773290638.2451985,0.0,49.38,25,52366,1183876
1773290638.34569,19.8,49.38,25,54115,1188888
1773290638.4467845,0.0,49.38,26,55082,1190991
1773290638.547924,9.9,49.38,26,56262,1195889
1773290638.6486216,9.9,49.38,27,57811,1263437
1773290638.7497444,0.0,49.38,27,58084,1263809
1773290638.8508673,0.0,49.38,27,58084,1263809
1773290638.9512985,9.9,49.38,27,59316,1267976
1773290639.0523777,10.0,49.38,27,61455,1274426
1773290639.1535223,9.9,49.38,27,61961,1286489
1773290639.2546158,9.9,49.38,27,63028,1287167
1773290639.3557878,19.8,49.38,28,63822,1291726
1773290639.4569392,0.0,49.38,28,64400,1292358
1773290639.5580645,0.0,49.38,28,64400,1292358
1773290639.6591833,0.0,49.38,29,64474,1292598
1773290639.7599888,9.9,49.38,26,66339,1298561
1773290639.8611038,0.0,49.38,26,67414,1300135
1773290639.9621975,0.0,49.38,26,67414,1300201
1773290640.0632987,9.9,49.38,26,68137,1300275
1773290640.1644638,9.9,49.38,24,70415,1305601
1773290640.2656372,19.8,49.38,24,71847,1315594
1773290640.3667748,9.9,49.38,24,72488,1319248
1773290640.4679594,19.8,49.38,25,74068,1324234
1773290640.5691023,19.8,49.38,24,75550,1333111
1773290640.6702228,19.8,49.38,24,77586,1339330
1773290640.771392,0.0,49.38,24,77586,1339330
1773290640.8724794,9.9,49.38,24,77586,1339330
1773290640.973585,0.0,49.38,24,78441,1342053
1773290641.0747387,9.9,49.38,24,79704,1343592
1773290641.1758637,0.0,49.38,24,79704,1343658
1773290641.277021,29.7,49.38,25,81022,1419128
1773290641.3781466,9.9,49.38,25,82179,1422987
1773290641.4793067,9.9,49.38,24,83434,1425505
1773290641.5804513,9.9,49.38,24,83500,1425505
1773290641.6815677,0.0,49.38,25,83574,1425505
1773290641.7826834,19.8,49.38,24,85143,1432347
1773290641.8842154,0.0,49.38,24,85599,1433065
1773290641.985394,9.9,49.38,24,85599,1433065
1773290642.0865233,0.0,49.38,25,85673,1433065
1773290642.1869292,9.9,49.38,24,87398,1441477
1773290642.288022,10.0,49.38,23,89347,1445566
1773290642.3891494,9.9,49.38,23,90303,1451068
1773290642.4903204,19.8,49.38,22,92453,1489794
1773290642.5914636,29.7,49.38,22,94548,1495513
1773290642.691926,19.8,49.38,23,96036,1570070
1773290642.7930205,10.0,49.38,23,97412,1573515
1773290642.8941286,0.0,49.38,23,97412,1573515
1773290642.9945698,9.9,49.38,24,98184,1591130
1773290643.095656,0.0,49.38,24,98184,1591130
1773290643.1967876,0.0,49.38,24,98184,1591130
1773290643.2978928,0.0,49.38,24,98907,1591204
1773290643.399029,19.8,49.38,24,100134,1596679
1773290643.5001488,9.9,49.38,24,101819,1601143
1773290643.6009047,0.0,49.38,24,102543,1604080
1773290643.701999,0.0,49.38,24,102687,1604173
1773290643.8031054,9.9,49.38,24,102687,1604173
1773290643.9034708,9.9,49.38,24,103932,1609462
1773290644.0038314,29.9,49.38,24,105276,1756252
1773290644.104929,0.0,49.38,24,105966,1757073
1773290644.2060575,0.0,49.38,24,106615,1757147
1773290644.3071566,0.0,49.38,24,106771,1758634
1773290644.4076183,9.9,49.38,24,107312,1761662
1773290644.508751,0.0,49.38,24,107312,1761662
1773290644.609934,9.9,49.38,23,109337,1764470
1773290644.7110596,9.9,49.38,23,109936,1769163
1773290644.812161,0.0,49.38,23,109936,1769163
1773290644.9133043,9.9,49.38,22,111347,1771096
1773290645.014464,19.8,49.38,22,112561,1771744
1773290645.1155813,0.0,49.38,22,112561,1771744
1773290645.2167265,0.0,49.38,22,112561,1771744
1773290645.317854,0.0,49.38,22,112561,1771744
1773290645.4190247,0.0,49.38,22,112561,1771744
1773290645.5195837,9.9,49.38,22,113521,1799566
1773290645.620742,19.9,49.38,22,114984,1802982
1773290645.721872,9.9,49.38,22,116206,1805446
1773290645.8224127,0.0,49.38,22,116206,1805689
1773290645.9235237,0.0,49.38,22,116206,1805689
1773290646.0246747,19.8,49.38,22,117457,1808641
1773290646.1257997,0.0,49.38,22,117523,1809511
1773290646.2269075,0.0,49.38,22,117523,1809511
1773290646.3280296,9.9,49.38,22,118117,1845826
1773290646.4344697,19.1,49.38,21,120427,1947092
1773290646.5356464,9.7,49.38,21,122330,1951010
1773290646.6367867,9.9,49.38,22,123681,1953499
1773290646.746757,36.4,49.38,23,124345,1958541
1773290646.8479428,9.9,49.38,23,125772,1962542
1773290646.9490798,19.8,49.38,24,126898,1964325
1773290647.0501897,0.0,49.38,24,126898,1964325
1773290647.1513028,0.0,49.38,24,126898,1964325
1773290647.2517738,9.9,49.38,24,128151,1967794
1773290647.3540733,9.9,49.38,24,128975,1970463
1773290647.4559765,9.7,49.38,24,130816,2014640
1773290647.5571487,19.8,49.38,24,132649,2029236
1773290647.6583006,19.8,49.38,25,133737,2031133
1773290647.759435,0.0,49.38,25,133737,2031133
1773290647.86056,0.0,49.38,25,133737,2031256
1773290647.9610376,9.9,49.38,25,134988,2034546
1773290648.0621388,19.9,49.39,24,135676,2045419
1773290648.1632917,9.9,49.39,24,137141,2051109
1773290648.264453,0.0,49.39,24,137583,2051486
1773290648.3655813,9.9,49.39,25,138023,2052580
1773290648.4667113,9.9,49.39,25,139700,2058379
1773290648.567855,19.8,49.39,25,140986,2088830
1773290648.6689928,9.9,49.39,25,142521,2093158
1773290648.769446,9.9,49.39,25,142869,2096552
1773290648.8705516,10.0,49.39,25,144822,2102176
1773290648.9717028,9.9,49.39,26,145530,2103439
1773290649.0728385,0.0,49.39,26,145530,2103439
1773290649.17395,0.0,49.39,26,145530,2103439
1773290649.2750816,19.8,49.39,26,147533,2134782
1773290649.3762062,0.0,49.39,26,148652,2135561
1773290649.477301,19.8,49.39,27,149507,2140190
1773290649.5784404,9.9,49.39,27,149903,2140714
1773290649.679565,0.0,49.39,27,149903,2140714
1773290649.7806842,0.0,49.39,27,149903,2140714
1773290649.8813808,0.0,49.39,27,151137,2144452
1773290649.9824374,0.0,49.39,27,151137,2144452
1773290650.0835679,0.0,49.39,27,151137,2144452
1773290650.1843424,0.0,49.39,27,151137,2144452
1773290650.2854524,9.9,49.39,27,151137,2144452
1773290650.386572,0.0,49.39,27,151137,2144452
1773290650.4876902,0.0,49.39,27,151347,2144518
1773290650.5888171,0.0,49.39,27,151347,2144518
1773290650.6899927,0.0,49.39,27,151347,2144518
1773290650.791106,0.0,49.39,27,151347,2144518
1773290650.8948953,19.7,49.39,27,151779,2170105
1773290650.996082,19.3,49.39,25,153131,2182735
1773290651.10097,19.3,49.39,26,154573,2187274
1773290651.2019067,0.0,49.39,26,155157,2187906
1773290651.3030145,0.0,49.39,26,155157,2187906
1773290651.4041328,9.9,49.39,27,155231,2187906
1773290651.5047638,9.9,49.39,26,156624,2190742
1773290651.605881,9.9,49.39,25,157144,2195352
1773290651.7070155,19.8,49.39,25,158806,2199057
1773290651.808131,0.0,49.39,25,158938,2199927
1773290651.9086158,0.0,49.39,25,158938,2200418
1773290652.012002,9.9,49.39,25,159334,2221388
1773290652.1131427,29.0,49.39,24,161865,2242970
1773290652.2142782,9.9,49.39,24,164138,2250924
